id_master_country;date_in;date_out;energy;primary_goods;manufactures;services;investments;troops;military_equipment;migrations;tourism;sports;culture;information;technology;science;education;cooperation;economic_presence;military_presence;soft_presence;iepg
un191;2011-01-01;2011-12-31;7.742906427;13;7.146144696;22.77341676;1.025272267;1.357972417;0;16.34882877;118.6884477;101.3247011;1.605290318;7.871428571;0;10.44917382;1.268580235;2.927490615;10.01740874;0.692565933;22.20904277;14.13358554
un208;2011-01-01;2011-12-31;41.71972422;125;51.93153896;118.8779309;45.47200435;3.332930075;5;11.29822309;113.9075608;115.6059949;21.19418416;100;16;35.92745941;27.4470504;100.3540555;73.31050338;4.149794338;55.26041455;53.94174907
un818;2011-01-01;2011-12-31;39.70460394;37;9.771644261;46.8221439;1.270851882;15.63029277;9;5.715843175;183.0415299;45.84185299;7;12.93685714;0;16.39752572;74.1937779;0;25.01067215;12.38144931;33.79984115;27.03301423
un784;2011-01-01;2011-12-31;580.3324519;244;38.5523335;23.0813969;12.95948174;0.105855311;3;76.92155152;92.82997238;11.88756055;0;15.01428571;1;2.977106171;51.65452836;19.2506943;152.5684946;1.523986209;26.67248911;70.48921072
un703;2011-01-01;2011-12-31;18.32993717;31;48.09374345;11.45392806;0.660044964;2.071739656;0;3.052370595;17.286749;86.34275771;0.537097255;7.142857143;1;8.732063375;12.02880495;2.485233076;19.75415253;1.056587225;11.75347733;13.08223149
un705;2011-01-01;2011-12-31;5.420480427;15;18.27338273;12.06842298;1.773505581;1.364021292;0;3.828111188;24.34735032;84.74608523;0.736878268;14.28571429;2;9.997919542;2.927725744;1.97577884;9.817211761;0.695650859;12.44434742;9.566244418
un724;2011-01-01;2011-12-31;65.77092617;281;157.6305531;243.5823283;153.9837693;8.045003629;38;148.9613468;686.2201032;238.7714435;52.2710756;242.8571429;29;135.6634464;84.8011069;212.9741237;175.9545929;22.72295185;182.8155802;154.5935845
un840;2011-01-01;2011-12-31;424.5034291;1251;766.063931;1083.173372;1129.716741;875.8105492;824;1000;778.958887;988.0927637;1054.667246;1285.714286;1000;1025.785959;1036.673777;1050.563417;935.1096316;850.4233801;1037.167247;968.5063346
un233;2011-01-01;2011-12-31;8.179141168;14;7.288990979;8.918035954;1.347917849;0.441567868;0;4.261855101;30.899901;46.85214356;0.909390904;3.285714286;1;4.169706773;1.861997242;0.63251896;7.151650516;0.225199613;7.924815969;6.39907448
un608;2011-01-01;2011-12-31;5.677621785;37;39.02173801;27.72117941;1.535033447;2.101984031;1;10.1702787;45.85482778;7.409735049;1.955246578;35.71428571;0;2.440875433;4.034327357;0;20.41129948;1.562011856;11.2741095;13.19230607
un246;2011-01-01;2011-12-31;29.52493078;56;47.76702748;54.68869081;30.46672373;1.146261795;0;5.270467358;47.80886874;56.12253742;0.292526179;71.42857143;43;29.97910751;21.34030497;44.94289965;42.64764009;0.584593516;34.27793054;32.06748625
un250;2011-01-01;2011-12-31;98.42082922;452;356.1607424;286.1420971;355.2540219;44.38664408;86;156.1394465;1011.515815;394.1065298;117.394122;500;170;191.4255826;393.4945147;484.6652926;305.8866258;64.77718848;356.0424898;290.3808133
un300;2011-01-01;2011-12-31;12.77240337;45;9.504236505;74.18038247;8.834646539;2.776433583;14;26.45893922;195.4952842;85.92139995;9.627464407;22.33414286;2;31.0925921;40.62333007;17.11847154;29.40837598;8.275981128;40.91569416;31.32055916
un528;2011-01-01;2011-12-31;430.6844385;650;280.7240946;232.0843583;207.6462959;1.52129204;17;40.94217867;141.7721849;210.8967508;33.28478232;332.2857143;76;94.23302888;42.33848688;218.0791181;325.5354572;9.10585894;127.4734192;183.798184
un348;2011-01-01;2011-12-31;13.82156992;55;69.43969525;38.17502755;4.824737308;3.221025889;0;8.597238787;45.09926528;121.7820059;85.88302759;9.285714286;3;15.72357452;23.62465769;3.855128882;33.56050967;1.642723203;32.94432353;28.17021821
un356;2011-01-01;2011-12-31;199.6921509;352;102.7832255;243.4074925;21.55403074;25.40829906;45;126.9702268;75.24360377;32.8830417;16.80063727;76.42857143;7;125.3285512;20;22.92712647;163.8490035;35.00823252;53.59900634;92.51948146
un360;2011-01-01;2011-12-31;245.9093992;296;51.99727962;32.97394465;0.397286444;4.636462618;29;2.870791426;91.2276588;53.24138441;7;37.36842857;0;3.111896411;9.744452232;0;100.8304495;16.57459594;19.64641498;50.00485706
un368;2011-01-01;2011-12-31;270.8335962;3;0.45445422;5.576293721;0.147415459;0;0;1.947526516;0.019774894;23.45527641;0.231732928;0.011428571;0;0.832183221;0;0;50.55181373;0;1.955034116;20.10900491
un364;2011-01-01;2011-12-31;430.5193623;39;9.721697499;16.28852841;0.595859533;0.006048875;4;49.72020248;38.27314887;50.10389779;8;3.828571429;1;50.59908401;4.816971726;0;88.40910972;1.963084926;19.90431544;43.06554039
un372;2011-01-01;2011-12-31;7.165617893;73;88.67949783;192.3303538;81.34382522;0.378054682;0;20.98951491;92.9341879;71.95739991;24.16937809;28.57142857;11;20.25076845;20.41990309;30.18221334;93.90108671;0.192807888;31.95854559;50.41419318
un352;2011-01-01;2011-12-31;0.248882584;22;0.599256241;4.828647212;2.450147985;0;0;0.869426475;6.370173519;25.95817549;1.209063437;12.64285714;0;2.476038105;1.345784998;0.969008257;4.772277448;0;4.849086826;4.04404537
un376;2011-01-01;2011-12-31;8.974371186;111;33.00605415;47.65112419;15.4643482;0;4;68.68181862;36.51451201;44.08270726;14;5.714285714;42;35.58462336;17;4.88280361;37.62708674;1.96;27.65475157;27.33307868
un380;2011-01-01;2011-12-31;108.9989734;293;324.9647204;194.3787657;110.9342499;20.53593032;56;104.2530004;568.3132718;299.4098084;9.523885872;285.7142857;70;154.2176159;105.8235099;107.2042089;196.2527804;37.91332446;171.0864471;159.3419541
un392;2011-01-01;2011-12-31;68.55725106;207;605.4644394;277.8732691;193.8499947;0.804500363;65;50.83046543;112.1749779;262.9551678;6.370376349;223.8178571;748;221.2640394;214.3552418;636.0585033;274.6550436;32.26029519;276.2493936;236.6052848
un398;2011-01-01;2011-12-31;215.7686488;54;5.955425451;8.365069937;3.78140454;0.003024437;0;71.92840465;41.63409932;123.9599585;0.059453979;6.688428571;0;0.753067211;18.12646746;0;49.95657315;0.001542463;22.04178042;29.12296358
un414;2011-01-01;2011-12-31;321.1694916;5;4.732101613;18.33773227;5.797484064;0;0;48.99243765;67.84430202;18.71091368;0;1.428571429;0;1.963249148;12;20.79726385;65.13195308;0;15.7661011;32.00254868
un428;2011-01-01;2011-12-31;2.469308183;17;4.537758048;7.263001121;0.194275194;0.47483668;0;7.825188637;17.88598822;50.74103624;0.409527917;6.857142857;0;1.221902828;2.664321257;0.525975254;5.283028891;0.242166707;7.337680629;5.421630741
un440;2011-01-01;2011-12-31;25.55654151;25;10.00120847;8.117587772;0.487860982;0.674449552;0;3.009696921;19.63159814;63.52972156;0.039141719;13.39814286;0;5.658259858;4.500583577;1.238739156;11.84430821;0.343969272;9.575362022;8.960538733
un442;2011-01-01;2011-12-31;1.313353875;17;14.09827807;131.1533235;32.08972016;0.102830873;0;4.046221078;10.33036319;13.43347649;143.8269815;75.71428571;6;1.599901545;3.369760862;13.5836481;43.77465095;0.052443745;36.38586461;33.38025608
un458;2011-01-01;2011-12-31;165.6468597;187;118.5788449;64.43055053;22.56900477;2.631260586;5;55.06709472;320.1630973;16.84260215;14;26.14285714;1;18.07654327;98.01825968;0.539461799;98.52917158;3.791942899;54.56359339;63.14704902
un470;2011-01-01;2011-12-31;0.980698547;1;2.524630665;8.079531509;0.356402844;0.01209775;0;0.361009473;17.40399145;7.463042495;47;17.74085714;1;0.398510275;0.048442205;0.465285802;2.762408858;0.006169852;11.70773736;6.43626173
un484;2011-01-01;2011-12-31;215.9709293;188;197.9568208;29.83050647;15.4301181;0;4;16.949974;303.3974259;72.0640148;5.793323195;36.80985714;3;28.33818285;2.864145351;0;113.7789786;1.96;43.66430632;63.63519279
un566;2011-01-01;2011-12-31;373.5656425;18;2.790385935;6.05857734;1.175865593;14.9951609;3;26.33921002;20.25689125;67.95679052;4;0.714285714;0;7.25523118;12;0;71.83909068;9.117532059;11.95410934;34.25654988
un578;2011-01-01;2011-12-31;441.3461739;104;21.67990663;78.1469783;39.76502086;1.209774982;7;11.33863111;62.0994216;128.3388218;18.52054544;71.42857143;13;28.77478602;23.82296796;154.4071163;125.6110031;4.046985241;51.09938048;71.88541382
un554;2011-01-01;2011-12-31;7.706064043;119;6.314724776;17.76606039;4.115064744;1.085773046;2;22.47134481;31.7205982;92.14561664;19;10;4;22.34001717;57.34043213;11.53740207;23.27614721;1.533744254;26.71286216;21.37825161
un586;2011-01-01;2011-12-31;6.305842144;24;14.19258416;12.96670705;0.317595402;29.52153399;9;98.88501654;11.81543432;4.051365926;0;10.798;0;13.39697777;0.58887555;0;10.15848584;19.46598234;13.32867859;13.10597395
un616;2011-01-01;2011-12-31;34.3144916;148;110.6339934;64.40281133;8.592822749;8.398862812;2;19.32701677;162.4459382;112.5598177;4.370942863;128.5714286;4;57.99203565;27.78765965;12.93865409;64.59018768;5.263420034;53.71610918;50.09582875
un620;2011-01-01;2011-12-31;16.20098041;51;31.55746835;45.77182144;14.98723327;1.660416163;4;21.45656625;88.01000469;75.90470185;8.427631979;114.2857143;2;27.92795169;16.7034777;23.08491904;30.28186973;2.806812243;39.2108716;29.99320139
un826;2011-01-01;2011-12-31;268.8718209;294;246.4711517;491.7704803;394.0400939;128.7503024;82;150.6941503;368.5972591;468.2926388;129.5751999;1000;105;282.1042515;590.325789;451.8215096;351.468793;105.8426542;392.4767474;331.0322698
un203;2011-01-01;2011-12-31;28.57739223;58;99.31043741;41.12374002;3.620718711;1.757198161;0;10.58178653;82.51263613;91.72680979;12.61369759;71.42857143;4;27.40637206;52.9715508;7.672495439;42.94586515;0.896171062;36.90974394;33.44129834
un642;2011-01-01;2011-12-31;13.772054;40;34.52028898;17.26798791;0.346547784;5.767602226;5;3.100836864;97.67599396;99.02482813;5.013237019;62.85714286;0;20.4910467;20.37448852;3.852431573;18.64476716;5.391477135;30.21417425;21.84616802
un643;2011-01-01;2011-12-31;1354.656717;226;50.07948379;88.46527526;101.1510302;51.59387854;201;286.6023746;290.2532437;673.3559198;26.09530017;270.2628571;7;80.80674889;196.3271726;15.92727246;329.880387;124.8028781;173.8591843;225.2982324
un702;2011-01-01;2011-12-31;298.2832859;93;225.8909191;220.8804695;0.08249831;0.114928623;24;45.9405342;119.3397947;17.21575428;16;88.81428571;23;27.08404758;73.60641617;0;161.7831328;11.8186136;45.09904519;84.11412944
un710;2011-01-01;2011-12-31;37.67841751;227;28.51178035;27.54122284;18.92299632;5.98838616;4;43.51194201;105.1795112;39.39165198;5;18.57142857;1;23.89596538;100.0921916;3.664968598;53.24893152;5.014076942;34.67900784;36.98918989
un752;2011-01-01;2011-12-31;58.15696477;125;105.0777571;130.2879143;78.39293176;2.383256714;1;30.50502016;64.49637851;90.66321178;13.14197096;285.7142857;70;59.82928523;47.73676506;153.110385;98.08218761;1.705460924;91.32966803;79.55575233
un756;2011-01-01;2011-12-31;28.99719502;106;152.5151279;164.4824724;212.1221499;0.747036051;0;41.17406933;112.3964358;99.66961931;0;142.8571429;98;67.21637643;57.82031272;78.08271231;142.4852483;0.380988386;74.92232132;88.6696203
un764;2011-01-01;2011-12-31;50.71058516;258;124.5442243;67.45598439;5.937117712;0.027219937;19;27.03046749;207.5973112;48.49957259;6;27.17942857;1;15.79096964;28.8412776;1.52836271;84.6352772;9.323882168;34.58350182;49.56163732
un792;2011-01-01;2011-12-31;23.16518166;109;78.89625167;67.734474;5.551871465;9.294096298;19;32.95582509;408.9937992;110.0594695;0;78.99428571;4;67.62074715;39.11405263;32.61788336;51.14139863;14.04998911;74.3388505;55.87760097
un804;2011-01-01;2011-12-31;19.2533465;83;29.15665578;32.52592161;1.856221877;1.427534479;3;122.8013102;276.2102027;263.3765256;1.231081179;17.14285714;2;13.7251627;54.16444009;0;28.05051319;2.198042584;65.16737889;40.98787611
eu900;2011-01-01;2011-12-31;556.5377374;1245;1288.165186;1466.76211;1323.659264;162.6058553;347;810.7811919;961.2546636;2444.504689;810.0996741;1000;1017;1578.584175;1050.186124;2523.375386;1201.166524;252.9589862;1282.113481;1086.688918
un862;2011-01-01;2011-12-31;306.091741;16;5.122530799;3.652233428;4.639155179;0;5;23.52961456;6.852170288;43.86947747;0.3620827;10;0;3.721382713;3;79;60.24721358;2.45;15.86610239;30.58434826
un276;2012-01-01;2012-12-31;175.1713121;857.1257469;1092.006519;507.672022;336;22.55927897;28.9681932;251.2785927;369.6263874;452.016516;65.63599899;728.5714286;419.226765;279.8391894;314.5276658;525.8464577;565.4830521;25.69964694;370.4904377;389.4211047
un024;2012-01-01;2012-12-31;349.8081277;3.719763644;0.099869962;1.440163947;2;0.604887491;0.526733037;1.52725973;6.265958001;24.08209483;0;0.214285714;0.017645709;0.087906678;0;0;64.32024396;0.566591808;2.427836121;25.64915201
un682;2012-01-01;2012-12-31;1592.366514;38.95746911;43.07900779;22.59526881;7;3.024437455;17.03852281;170.2485731;227.9453911;22.84911553;40;62.94414286;4.534947328;17.13887204;52.86558348;176.6528351;307.323157;9.891339278;78.27499476;154.3719115
un012;2012-01-01;2012-12-31;379.7236302;3.183140972;0.586275665;7.58513327;1;0.015122187;8.13541997;5.660019376;31.19952061;56.71626018;0.106959229;6.428571429;0.017645709;5.198214908;9.883723571;0;70.88589754;3.994068101;9.951381541;32.15332747
un032;2012-01-01;2012-12-31;26.05959555;286.2347768;23.52512488;27.91332977;7;2.997217518;12.68342846;33.85148174;74.31869105;104.1170269;23.16597871;71.42857143;1.094033986;23.7699658;5;0.037087999;54.846339;7.743460881;33.38244764;37.43648848
un036;2012-01-01;2012-12-31;361.0980562;856.0051324;24.94809512;101.7975643;90;7.803048633;22.85102184;110.0473939;76.5332708;333.7332266;14.45383446;128.5714286;34.62088193;131.7867618;397.5243006;168.004251;228.0813761;15.1765555;143.8544138;155.2722022
un040;2012-01-01;2012-12-31;25.3299828;127.0846087;124.2312448;121.4505335;46;4.104161626;0.395049778;30.60307385;299.7759366;26.74580284;6.24145999;78.57142857;29.22129484;37.48633784;106.8125383;37.61801991;85.82026769;2.28669682;67.63325731;64.08887158
un050;2012-01-01;2012-12-31;0.742651331;11.14057098;21.04843714;4.764536735;0;25.77728043;1.249875003;25.35066163;3.947162733;4.89252491;0.072946629;1.642857143;0.017645709;3.352174665;2.405458225;0;6.887482344;13.75885177;3.897004248;6.611281528
un056;2012-01-01;2012-12-31;271.7045941;503.0478063;291.6337416;175.8784987;220;2.183643842;2.894799784;22.76978025;97.6238862;72.67881207;43.48888276;157.1428571;25.70979866;55.10283616;57.32226631;101.7708171;270.2818448;2.532110254;69.8852185;135.2594392
un076;2012-01-01;2012-12-31;140.8784858;787.763037;74.99300564;75.58923486;47;6.762642149;36.81367579;16.07038713;70.77536345;195.8869281;0.970526468;354.2857143;3.970284625;104.5210405;21.8474343;12.21206648;172.3714474;21.48764863;84.63248497;107.8701169
un100;2012-01-01;2012-12-31;19.96316903;56.60563641;12.144621;14.83011646;0;2.213888217;3.287617642;2.504947005;82.43447449;48.79683017;2.992538779;36.11428571;0.229394223;6.314629722;15.66045648;1.631197615;16.79195414;2.740015635;19.03401536;15.57499214
un124;2012-01-01;2012-12-31;609.1996071;670.4959975;180.1591624;149.7742184;156;3.965037503;20.57527434;168.2267706;208.6134125;181.0636018;154.1926336;285.7142857;115.0676713;172.0626716;160.8947275;185.6308281;307.8603117;12.10405355;180.3385888;201.8793178
un634;2012-01-01;2012-12-31;514.0884263;8.668301547;6.352752721;14.54143525;4;0.009073312;0.263366518;30.49119267;32.91907665;34.98903764;0;5.142857143;0.105874257;1.303949061;9.367511327;32.07167073;99.31787658;0.133676983;13.32623428;43.89224918
un152;2012-01-01;2012-12-31;4.313681663;393.950448;9.436970736;24.31036594;16;1.636220663;11.6079075;7.483589029;40.86550987;43.1085806;6;41.42857143;0.31762277;16.91031468;4.449113735;0;63.62879925;6.522347212;16.2591562;32.70173112
un156;2012-01-01;2012-12-31;169.7109324;536.3687296;1574.753227;360.1123959;85;3.562787322;97.20265041;16.01780999;750.1042155;770.0865722;8.891013107;198.5041429;71.359249;476.3516384;120.5575092;64.06108865;520.1523991;49.44632023;237.3081418;314.7310681
un196;2012-01-01;2012-12-31;2.904108598;2.314514349;0.83576697;16.87255566;2;0.009073312;0;3.602924055;31.16043979;21.97933332;0.503343544;4.928571429;1.111679695;2.373480313;13.60923187;1.267735228;5.391467608;0.004627389;7.572689242;5.532935124
un170;2012-01-01;2012-12-31;191.8369073;59.92748923;8.74000979;9.650844911;7;1.070650859;4.573971618;2.576233295;26.64009171;131.2583285;2.502425954;26.35957143;0.370559898;8.954760293;10;0.171953448;48.10891321;2.787278031;17.95959979;26.98876741
un410;2012-01-01;2012-12-31;279.1538217;160.6060889;421.6497657;186.8409459;37;3.405516574;36.22283151;12.49184803;127.5988745;275.2277676;19.61039902;99.469;230.170634;133.1610362;94.87859929;40.674071;208.0498502;19.48600089;109.1009844;132.363156
un191;2012-01-01;2012-12-31;8.486680664;15.87918805;7.950755256;24.86821724;1;1.400314541;0;16.34882877;129.3184305;108.8267715;1.185407343;8.857142857;0.352914189;11.44251929;1.044535038;0.662225128;11.16173798;0.714160416;23.66771489;15.24287495
un208;2012-01-01;2012-12-31;54.02262896;142.3653791;60.8599154;129.028775;54;2.966973143;3.4193009;11.29822309;102.4438539;121.1100816;16.02446716;114.2857143;11.73439678;39.75433014;27.4470504;101.1996619;84.12017383;3.188613744;55.68490901;58.0909024
un818;2012-01-01;2012-12-31;48.48323188;44.29841717;11.48899206;37.64258854;1;11.12085652;8.945533951;5.715843175;123.7168464;50.4276718;8;17.46585714;0.423497027;19.76728172;74.1937779;0;25.70136975;10.05494846;29.97982229;25.16603051
un784;2012-01-01;2012-12-31;709.3664581;327.5755935;45.92653809;25.16996878;13;0.105855311;1.185149333;76.92155152;92.82997238;19.95062935;0;21.78571429;0.617599831;3.563150693;59.56120445;27.49839089;188.62519;0.634709382;29.91137375;85.53835764
un703;2012-01-01;2012-12-31;30.5616878;39.68925434;57.94441608;12.99565;1;1.627147351;0;3.052370595;19.01933198;66.3358623;1.389731552;7.142857143;0.776411216;8.998713632;13.2428877;2.900281498;25.49858958;0.829845149;10.82694852;14.80263559
un705;2012-01-01;2012-12-31;9.370922656;17.67023983;20.99389561;13.17817929;2;1.364021292;0;3.828111188;26.53587619;66.11841675;1.094369542;14.28571429;1.411656756;11.03228812;2.991306138;2.116376071;11.73365761;0.695650859;11.46033062;9.841846117
un724;2012-01-01;2012-12-31;67.50576269;342.3212285;194.1703556;277.8164637;149;8.051052504;38.14844127;148.9613468;731.8143922;231.7654441;68.75672902;287.4285714;17.39866951;147.9440093;94.81956036;150.9478175;198.1246548;22.798773;189.6608584;166.1791673
un840;2012-01-01;2012-12-31;679.5635782;1557.9188;847.69834;1179.352862;1050;929.6304137;849.9997996;1000;816.9324162;926.2723545;1054.667246;1642.857143;765.3120644;1063.040809;1074.152905;1078.645438;1038.641714;890.6114128;1063.952856;1026.599991
un233;2012-01-01;2012-12-31;12.68357809;18.10710596;10.50208635;10.76476359;1;0.520203242;0;4.261855101;34.71679433;40.09900811;1.091248823;3.571428571;0.688182668;4.404124581;1.861997242;0.816273135;9.473280727;0.265303654;7.866007733;7.260658818
un608;2012-01-01;2012-12-31;7.37693455;48.60307064;24.75609725;30.38611011;2;1.965884346;1.249875003;10.1702787;51.02652285;9.458881492;1.737996959;48.57142857;0.264685642;2.892129715;4.034327357;0;20.10627218;1.615039768;13.61040308;14.15957521
un246;2012-01-01;2012-12-31;39.31999197;65.3476394;51.62933783;53.99370824;32;0.750060489;0;5.270467358;54.60893127;48.92288556;4.379088855;81.42857143;24.38637045;31.38854459;23.7775534;48.08155583;46.63721214;0.382530849;34.65464098;33.7244804
un250;2012-01-01;2012-12-31;139.5527469;551.0906539;393.7492551;330.0414016;320;40.52746189;81.46033219;156.1394465;1060.536189;340.5110674;135.1980776;564;100.1394011;196.6062162;406.0243937;486.7337914;334.6206529;60.58456834;360.943468;302.8833743
un300;2012-01-01;2012-12-31;50.3614981;51.59919184;10.73280867;75.28549597;10;4.225139124;13.67943552;26.45893922;213.9935386;73.15073194;9.627464407;42.85714286;0.776411216;31.61417173;40.62333007;14.32169928;37.8351904;8.857744359;43.97842608;36.02468745
un528;2012-01-01;2012-12-31;613.6118858;821.9511576;345.9842381;267.8379953;220;0.883135737;16.83466744;40.94217867;147.2044187;231.0563825;37.84670353;357.1428571;54.84286496;98.73092059;58.08068957;221.126403;405.3033765;8.699386273;133.2723235;216.7124537
un348;2012-01-01;2012-12-31;20.21818466;69.66830389;80.69611898;42.6034919;6;2.948826518;0;8.597238787;49.78896358;193.7298052;88.45264089;10.28571429;1.499885303;17.32054584;24.92502812;4.711187325;40.19417968;1.503901524;39.15645626;33.5263824
un356;2012-01-01;2012-12-31;297.3845763;446.4883314;135.1131801;269.7372021;26;22.71957416;43.46595393;126.9702268;82.18696264;56.204948;10.06589905;112.8571429;7.252386582;136.7652101;41.67694802;22.92712647;207.3948993;32.88530025;63.58838871;113.3223686
un360;2012-01-01;2012-12-31;362.3702362;372.5608585;60.89901777;40.38028856;2;4.763488991;33.67162555;2.870791426;99.65608879;24.76909672;7;44.84214286;0.088228547;3.533848466;9.744452232;0;135.646824;18.9284759;19.44560036;63.51932544
un368;2012-01-01;2012-12-31;433.0654562;2.474932893;0.42862198;5.561543182;0;0;0.395049778;1.947526516;0.019774894;21.30966405;0.210007966;0.014285714;0.017645709;1.054880139;0;0;79.63840272;0.193574391;1.830971507;31.13581183
un364;2012-01-01;2012-12-31;537.2143625;45.74258452;11.16903255;16.28852841;1;0;5.616662221;49.72020248;43.69235579;130.8927679;8;7.942857143;0.988159729;64.3359676;6.573001646;0;108.8852893;2.752164488;28.4397325;54.8990332
un372;2012-01-01;2012-12-31;9.901896665;85.55453625;98.99124494;216.226271;76;1.642269538;0;20.98951491;99.39555;75.59463086;25.56985234;34.28571429;10.04040867;21.71294953;31.81744555;30.80057142;102.1947224;0.837557464;35.22785839;55.17281858
un352;2012-01-01;2012-12-31;0.543656616;25.16142785;0.667037143;5.572215431;11;0;0;0.869426475;7.373247877;21.30966405;0.817479108;12.64285714;0.564662702;2.379340759;1.663686966;0.862464551;7.643860789;0;4.644526404;5.041149246
un376;2012-01-01;2012-12-31;10.05931974;136.6260046;36.7681161;52.82561323;17;0;5.626431008;68.68181862;36.73596999;24.6800701;14;28.57142857;37.00305271;36.43438792;17;6.951976773;43.49557241;2.756951194;28.94721268;30.28514754
un380;2012-01-01;2012-12-31;130.4701835;361.6855647;376.497381;209.6820103;119;20.33329301;55.91138363;104.2530004;600.7894325;301.2668724;4.91464639;300;47.4493127;161.3908009;111.3928496;155.9739157;224.970095;37.76655741;178.7795373;173.7698724
un392;2012-01-01;2012-12-31;85.72839229;240.6835536;645.4355036;286.0364538;225;0.780304863;93.14936505;50.83046543;81.01453806;368.5765126;6.57158375;334.1872857;471.5462935;225.9963489;229.2845238;674.0605526;300.0954577;46.04114435;265.437269;243.5040008
un398;2012-01-01;2012-12-31;333.6804213;81.74167966;9.012029583;8.867178281;5;0;0;71.92840465;57.76145068;10.87227758;0.050039829;22.85714286;0.141165676;0.846834334;15.68467758;0;75.83075111;0;17.41421392;36.82622383
un414;2012-01-01;2012-12-31;473.4893552;7.48204928;6.122918064;20.04775241;6;0;0.395049778;48.99243765;72.61216195;23.50145218;0;1.428571429;0.582308412;1.907574918;12;16.70106298;93.59631701;0.193574391;16.18994528;43.0449472
un428;2012-01-01;2012-12-31;4.985596197;20.8747112;5.844202045;8.79171938;0;0.529276555;0;7.825188637;19.44922099;35.15212181;0.866863495;10.28571429;0.247039932;1.722970894;2.995847595;0.647354159;6.802055638;0.269931043;7.0456266;5.868958345
un440;2012-01-01;2012-12-31;37.73369446;31.56838206;13.21728471;10.28748082;0;0.722840552;0.395049778;3.009696921;23.12281799;57.92717979;0.079715258;20.86714286;0.299977061;6.373234175;4.547511963;1.741787284;15.9055322;0.562223072;10.65518007;11.03544076
un442;2012-01-01;2012-12-31;1.361319426;21.40538261;15.43497802;143.5699657;30;0.114928623;0;4.046221078;11.34646449;9.350158717;201.3676208;151.4285714;4.711404422;1.974970038;3.369760862;13.9386814;46.93582495;0.058613598;54.57842863;42.95106883
un458;2012-01-01;2012-12-31;211.7336796;253.3790622;125.337926;68.8384049;25;2.691749335;5.728642333;55.06709472;321.947788;24.22548284;14;26.78642857;1.358719627;23.88131426;98.01825968;0.539461799;118.4517587;4.179826904;56.06788757;71.47166891
un470;2012-01-01;2012-12-31;1.091864934;1.06261335;3.141043724;8.716133589;0;0.0241955;0;0.361009473;18.39403887;9.676327044;47;19.47057143;0.529371283;0.439533391;0.7130087;0.672978594;2.967594894;0.012339705;12.22089271;6.751271058
un484;2012-01-01;2012-12-31;292.808467;250.4098759;219.9999539;30.08657583;26;0;3.946033937;16.949974;304.8694701;113.5191834;5.793323195;76.363;2.488045032;30.62375649;2.864145351;0;142.9387112;1.933556629;52.04827536;78.56828597
un566;2012-01-01;2012-12-31;535.1172435;27.43401597;2.757391982;6.658688264;1;14.96491653;1.381558262;26.33921002;9.314261894;31.58396636;4;2.428571429;0.070582838;6.853790682;12;0;102.2305026;8.309070977;8.607035054;44.13627847
un578;2012-01-01;2012-12-31;568.1410704;117.4651175;22.25905832;82.88552502;48;1.793491411;6.926539437;11.33863111;64.65270179;78.0235607;21.84201542;100;7.146512326;31.60831128;25.1717806;160.3418704;153.5313404;4.308684944;52.35401619;83.11414638
un554;2012-01-01;2012-12-31;10.24441991;146.3612442;7.379169128;19.81272716;4;1.131139608;2.104700228;22.47134481;32.71064562;131.6711599;22;12.85714286;3.299747666;23.85787248;61.84555717;14.29978364;27.9437184;1.608184312;31.29814602;25.27306965
un586;2012-01-01;2012-12-31;6.896374553;33.36577674;16.12073219;9.913994525;0;25.11492862;10.47778321;98.88501654;11.81543432;2.011371352;0.160040553;18.57142857;0.123519966;17.17403471;0.58887555;0;11.08326358;17.94272737;14.6897352;13.83975473
un616;2012-01-01;2012-12-31;48.32925988;181.296902;127.0889529;72.68383977;12;9.587466731;1.84133371;19.32701677;173.9096451;115.0389388;7.650212832;142.8571429;3.652661855;61.52588412;31.35270315;14.3270939;77.52293778;5.791861551;58.21597169;57.16476118
un620;2012-01-01;2012-12-31;21.4915105;60.98732374;38.55050203;52.36142357;16;1.775344786;4.405809386;21.45656625;94.62769006;70.68713687;8.31926222;114.2857143;1.217553952;31.50282327;16.7034777;25.14600028;35.7100518;3.06427244;39.958353;32.44094565
un826;2012-01-01;2012-12-31;338.533053;369.7035504;278.5948159;546.1029824;404;97.08444229;62.55990782;150.6941503;381.7674952;614.9210507;148.2811577;1214.285714;62.99518272;294.2324428;635.72219;477.8781889;395.3600602;80.1674204;438.6370867;364.83667
un203;2012-01-01;2012-12-31;35.74620757;73.3262019;124.5433514;45.29550877;4;2.461892088;0;10.58178653;87.47590016;127.4333352;15.6891856;100;3.458559051;28.70446068;57.58718461;8.443251485;52.33336091;1.255564965;44.74783837;40.67157319
un642;2012-01-01;2012-12-31;18.1196557;52.36129307;43.41935808;20.12449714;0;6.35736753;4.893349914;3.100836864;99.14803814;114.5323537;4.03818698;170;0.494079864;20.26248934;24.33463875;5.523077333;23.38101208;5.639998898;45.89358504;30.89823353
un643;2012-01-01;2012-12-31;1484.938037;280.0898099;57.61475523;106.2528518;84;95.93515606;197.793931;286.6023746;324.7876609;754.9788334;22.48099066;319.0617143;3.952638916;84.96473477;196.3271726;16.14980045;361.5016288;145.8459558;188.607645;247.4654886
